Data Point,Date_Time,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power (W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge Energy (Wh),Discharge_Energy(Wh),Capacity (Ah),mAh/g,ACR (Ohm),dV/dt (V/s),Internal_Resistance(Ohm),dQ/dV (Ah/V),dV/dQ (V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,MetaCode_MV_UD4,MetaCode_MV_UD5,MetaCode_MV_UD6,MetaCode_MV_UD7,MetaCode_MV_UD8,MetaCode_MV_UD16,Aux_Temperature_1(C),Aux_dT/dt_1 (C/s),Aux_Temperature_2 (C),Aux_dT/dt_2 (C/s),Aux_Temperature_3 (C),Aux_dT/dt_3 (C/s),Time,Date,Force1,Force2,Force,Pressure
567,2023/06/06 14:16:13,9111.6878,5300.001,1,5,0,0,0,0,-2.7481,3.735757,-10.2662338117,2.950061e-7,4.046642,1.23977e-6,15.77438,4.046642,34.5866837606838,,-3.74977e-5,,23.69896,,,,,,,,,,,27.47389,-0.1894022,27.15722,0.2789397,26.92301,0.669685,14:16:13,2023/06/06,15.93,6.61,22.54,4.296688842715263
568,2023/06/06 14:16:23,9121.6872,5310.0004,1,5,0,0,0,0,-2.748383,3.735007,-10.265229743681,2.950061e-7,4.054277,1.23977e-6,15.8029,4.054277,34.6519401709402,,5.650478e-6,,,,,,,,,,,,,27.70454,0.4147509,27.09698,0.2267129,26.67148,0.02741546,14:16:23,2023/06/06,15.87,6.55,22.42,4.273813835566824
570,2023/06/06 14:16:43,9141.688,5330.0012,1,5,0,0,0,0,-2.748024,3.734685,-10.26300401244,2.950061e-7,4.069542,1.23977e-6,15.85991,4.069542,34.7824102564103,,,,,,,,,,,,,,,27.30641,-0.5712249,27.00387,-0.4025005,26.83372,-0.1919056,14:16:43,2023/06/06,15.58,6.45,22.03,4.199470062334395
571,2023/06/06 14:16:53,9151.6889,5340.0021,1,5,0,0,0,0,-2.748459,3.734059,-10.262908065081,2.950061e-7,4.077176,1.23977e-6,15.88842,4.077176,34.8476581196581,,-1.675317e-5,,,,,,,,,,,,,27.7373595062004,0.41863682530554,27.2363086346851,0.369445711408356,26.8389777611478,0.24961632082342,14:16:53,2023/06/06,15.52,6.45,21.97,4.188032558760175
572,2023/06/06 14:17:03,9161.6875,5350.0007,1,5,0,0,0,0,-2.748253,3.734224,-10.262592310672,2.950061e-7,4.084805,1.23977e-6,15.91691,4.084805,34.9128632478633,,-5.042175e-5,,,,,,,,,,,,,27.6823978983062,-0.0395293148354924,27.0535149434871,-0.442849796542267,26.5500723669438,-0.746524651086116,14:17:03,2023/06/06,15.33,6.39,21.72,4.140376293867591
574,2023/06/06 14:17:23,9181.687,5370.0002,1,5,0,0,0,0,-2.748138,3.733538,-10.260277652244,2.950061e-7,4.100072,1.23977e-6,15.97391,4.100072,35.0433504273504,,-1.876736e-5,,,,,,,,,,,,,27.4460383641831,0.105341174876263,27.1364572001834,0.323186706883904,26.6510822568088,-0.795088718200317,14:17:23,2023/06/06,15.14,6.36,21.49,4.096532530166416
575,2023/06/06 14:17:33,9191.6883,5380.0015,1,5,0,0,0,0,-2.74794,3.733046,-10.25818642524,2.950061e-7,4.107701,1.23977e-6,16.00239,4.107701,35.1085555555556,,-8.178958e-6,,,,,,,,,,,,,27.3378576459337,0.463752063929576,26.9643162431638,0.708364051893717,26.9209094404525,0.885291525630372,14:17:33,2023/06/06,15.01,6.26,21.27,4.054595017060943
576,2023/06/06 14:17:43,9201.687,5390.0002,1,5,0,0,0,0,-2.748131,3.732823,-10.258286603813,2.950061e-7,4.115334,1.23977e-6,16.03088,4.115334,35.1737948717949,,,,,,,,,,,,,,,27.26559,-0.5272503,26.90622,-0.4795776,26.95054,0.35863,14:17:43,2023/06/06,14.95,6.23,21.18,4.0374387616996135
579,2023/06/06 14:18:13,9231.6881,5420.0013,1,5,0,0,0,0,-2.748253,3.731487,-10.255070342211,2.950061e-7,4.138228,1.23977e-6,16.11633,4.138228,35.3694700854701,,-6.749131e-5,,0.0,,,,,,,,,,,27.56402,-0.2534347,27.11606,0.1324005,26.62672,-0.0918565,14:18:13,2023/06/06,14.63,6.16,20.8,3.9650012390628877
580,2023/06/06 14:18:23,9241.6869,5430.0001,1,5,0,0,0,0,-2.748116,3.731454,-10.254468440664,2.950061e-7,4.145865,1.23977e-6,16.14483,4.145865,35.4347435897436,,-2.659149e-5,,,,,,,,,,,,,27.7280581280986,0.439948925707941,26.8821815993186,-0.726266021869993,26.3789411530126,-0.818812669656031,14:18:23,2023/06/06,14.5,6.16,20.67,3.940219981318745
583,2023/06/06 14:18:53,9271.6887,5460.0019,1,5,0,0,0,0,-2.74884,3.730278,-10.25393737752,2.950061e-7,4.168764,1.23977e-6,16.23026,4.168764,35.6304615384615,,-3.793391e-5,,23.22713,,,,,,,,,,,27.15862,-0.4015839,27.05303,0.466226,26.91822,0.5784591,14:18:53,2023/06/06,14.09,6.04,20.13,3.8372824491507656
584,2023/06/06 14:19:03,9281.6888,5470.002,1,5,0,0,0,0,-2.749023,3.729723,-10.253094310629,2.950061e-7,4.176399,1.23977e-6,16.25874,4.176399,35.6957179487179,,-1.596174e-5,,,,,,,,,,,,,27.6956752477874,0.058095928537456,27.2442779489898,0.430214943980708,27.002829659283,0.794240164655847,14:19:03,2023/06/06,14.03,6.01,20.03,3.818219943193733
585,2023/06/06 14:19:13,9291.6882,5480.0014,1,5,0,0,0,0,-2.748795,3.730146,-10.25340667407,2.950061e-7,4.184034,1.23977e-6,16.28722,4.184034,35.7609743589744,,-2.896436e-5,,,0.0,,,,,,,,,,27.7834969482443,0.478061547088479,27.2399043037645,0.339196297079482,26.7929533420554,0.158964292045622,14:19:13,2023/06/06,13.9,5.97,19.87,3.78771993366248
588,2023/06/06 14:19:43,9321.6877,5510.0009,1,5,0,0,0,0,-2.748726,3.728406,-10.248366510756,2.950061e-7,4.206935,1.23977e-6,16.37262,4.206935,35.9567094017094,,-0.0001505933,,,,,,,,,,,,,27.65052,0.3214794,27.29135,0.4881678,27.02149,0.5328482,14:19:43,2023/06/06,13.52,5.82,19.33,3.6847824014945005
589,2023/06/06 14:19:53,9331.6871,5520.0003,1,5,0,0,0,0,-2.749138,3.728402,-10.249891617476,2.950061e-7,4.214566,1.23977e-6,16.40108,4.214566,36.0219316239316,,-3.058396e-5,,,,,,,,,,,,,27.1484100964736,-0.414724914908443,26.6966116301136,-0.177325358514539,26.4986624551517,0.221784141124518,14:19:53,2023/06/06,13.46,5.82,19.27,3.673344897920281
592,2023/06/06 14:20:23,9361.688,5550.0012,1,5,0,0,0,0,-2.748451,3.726974,-10.243405417274,2.950061e-7,4.23747,1.23977e-6,16.48646,4.23747,36.2176923076923,,-6.48422e-5,,,,,,,,,,,,,27.1399553009702,-0.496192850848865,26.6526127087789,-0.317395088367799,26.4051082730109,0.0540919705713102,14:20:23,2023/06/06,13.07,5.66,18.73,3.570407365752302
593,2023/06/06 14:20:33,9371.6881,5560.0013,1,5,0,0,0,0,-2.74855,3.727114,-10.2441591847,2.950061e-7,4.245104,1.23977e-6,16.51491,4.245104,36.2829401709402,,-5.01389e-5,,,,,,,,,,,,,27.67976,0.5525336,27.04377,0.4748641,26.50488,0.233638,14:20:33,2023/06/06,12.95,5.62,18.57,3.539907356221049
596,2023/06/06 14:21:03,9401.6888,5590.002,1,5,0,0,0,0,-2.748833,3.725675,-10.241258387275,2.950061e-7,4.268005,1.23977e-6,16.60025,4.268005,36.4786752136752,,-0.0002710877,,,,,,,,,,,,,27.79769,0.3265987,27.28958,0.6007484,26.85674,0.6727979,14:21:03,2023/06/06,12.57,5.47,18.03,3.4369698240530706
597,2023/06/06 14:21:13,9411.687,5600.0002,1,5,0,0,0,0,-2.748878,3.725567,-10.241129163826,2.950061e-7,4.275639,1.23977e-6,16.62869,4.275639,36.5439230769231,,-1.062878e-5,,22.04963,0.0,,,,,,,,,,27.1728234800148,-0.401739018154668,26.7068329922155,-0.337796509858668,26.4804954013069,-0.22522887939114,14:21:13,2023/06/06,12.44,5.43,17.87,3.4064698145218175
598,2023/06/06 14:21:23,9421.6889,5610.0021,1,5,0,0,0,0,-2.749031,3.725122,-10.240475856782,2.950061e-7,4.283275,1.23977e-6,16.65714,4.283275,36.609188034188,,-6.290185e-5,,,,,,,,,,,,,27.79194,0.3647296,27.19157,-0.00873022,26.73759,-0.4871054,14:21:23,2023/06/06,12.34,5.43,17.78,3.3893135591604877
600,2023/06/06 14:21:43,9441.6874,5630.0006,1,5,0,0,0,0,-2.749367,3.724557,-10.240174105419,2.950061e-7,4.298546,1.23977e-6,16.71402,4.298546,36.7397094017094,,-6.409251e-5,,,,,,,,,,,,,27.15685,-0.3640272,26.66953,-0.4244105,26.42198,-0.3848108,14:21:43,2023/06/06,12.15,5.34,17.49,3.3340322918850913
601,2023/06/06 14:21:53,9451.6897,5640.0029,1,5,0,0,0,0,-2.7491,3.723641,-10.2366614731,2.950061e-7,4.306181,1.23977e-6,16.74245,4.306181,36.8049658119658,,-5.847466e-5,,,,,,,,,,,,,27.3454323034534,-0.389486862990829,26.7019764517331,-0.550917969968856,26.2699123327049,-0.582060391582227,14:21:53,2023/06/06,12.03,5.31,17.33,3.3035322823538382
602,2023/06/06 14:22:03,9461.6876,5650.0008,1,5,0,0,0,0,-2.749275,3.723807,-10.237769489925,2.950061e-7,4.313809,1.23977e-6,16.77086,4.313809,36.8701623931624,,-5.025952e-5,,,0.04597435,,,,,,,,,,27.70287,0.5572453,27.0598,0.570111,26.53508,0.3802182,14:22:03,2023/06/06,11.93,5.28,17.21,3.280657275205399
605,2023/06/06 14:22:33,9491.6879,5680.0011,1,5,0,0,0,0,-2.749573,3.722033,-10.234001441909,2.950061e-7,4.336718,1.23977e-6,16.85614,4.336718,37.0659658119658,,,,,,,,,,,,,,,27.34319,-0.4985788,27.07616,-0.188215,26.94839,0.1242873,14:22:33,2023/06/06,11.55,5.15,16.7,3.1834384948245296
606,2023/06/06 14:22:43,9501.688,5690.0012,1,5,0,0,0,0,-2.749222,3.721674,-10.231708037628,2.950061e-7,4.344355,1.23977e-6,16.88457,4.344355,37.1312393162393,,-5.827711e-5,,,,,,,,,,,,,27.16125,-0.3787213,26.81603,-0.2042174,26.65332,-0.01857422,14:22:43,2023/06/06,11.42,5.08,16.51,3.1472197335061676
609,2023/06/06 14:23:13,9531.6886,5720.0018,1,5,0,0,0,0,-2.749611,3.720318,-10.229427296298,2.950061e-7,4.367262,1.23977e-6,16.9698,4.367262,37.3270256410256,,-3.950925e-8,,17.96843,,,,,,,,,,,27.1652411070361,-0.386847273823135,26.6566126256835,-0.4135081873381,26.3665189708532,-0.359156781189168,14:23:13,2023/06/06,11.07,4.96,16.03,3.0557197049124083
610,2023/06/06 14:23:23,9541.6878,5730.001,1,5,0,0,0,0,-2.748474,3.720311,-10.225178055414,2.950061e-7,4.374897,1.23977e-6,16.99821,4.374897,37.3922820512821,,-1.86513e-5,,,,,,,,,,,,,27.25849,-0.5481335,26.7002,-0.3978891,26.34619,-0.2417777,14:23:23,2023/06/06,10.94,4.96,15.9,3.030938447168265
613,2023/06/06 14:23:53,9571.6884,5760.0016,1,5,0,0,0,0,-2.748947,3.71845,-10.22182197215,2.950061e-7,4.397801,1.23977e-6,17.0834,4.397801,37.5880427350427,,-8.213973e-5,,,,,,,,,,,,,27.70861,0.008823127,26.93064,-0.2818467,26.40606,-0.5932348,14:23:53,2023/06/06,10.63,4.83,15.46,2.9470634209573197
614,2023/06/06 14:24:03,9581.6882,5770.0014,1,5,0,0,0,0,-2.749008,3.717915,-10.22057807832,2.950061e-7,4.405435,1.23977e-6,17.11178,4.405435,37.6532905982906,,-4.583757e-6,,,0.0,,,,,,,,,,27.8047723690456,-0.0555745740617816,27.3392541077469,0.39599807704944,26.9842891089507,0.648191077657545,14:24:03,2023/06/06,10.5,4.77,15.27,2.9108446596389563
615,2023/06/06 14:24:13,9591.687,5780.0002,1,5,0,0,0,0,-2.749008,3.717738,-10.220091503904,2.950061e-7,4.413068,1.23977e-6,17.14016,4.413068,37.7185299145299,,-2.674931e-5,,,,,,,,,,,,,27.52553,-0.1909685,27.1521,0.0938229,26.94624,0.3492513,14:24:13,2023/06/06,10.44,4.77,15.2,2.897500905469033
618,2023/06/06 14:24:43,9621.6869,5810.0001,1,5,0,0,0,0,-2.750412,3.71604,-10.22064100848,2.950061e-7,4.435977,1.23977e-6,17.2253,4.435977,37.9143333333333,,,,,,,,,,,,,,,27.9045075654,0.433088368286709,27.2545833156975,0.405286290215931,26.708375023909,0.23606424057734,14:24:43,2023/06/06,10.06,4.64,14.7,2.8021883756838672
619,2023/06/06 14:24:53,9631.687,5820.0002,1,5,0,0,0,0,-2.750473,3.715065,-10.218185975745,2.950061e-7,4.443615,1.23977e-6,17.25368,4.443615,37.9796153846154,,-3.706029e-5,,15.04987,,,,,,,,,,,27.88325,0.1638452,27.13392,-0.1677027,26.52401,-0.4881807,14:24:53,2023/06/06,9.93,4.58,14.5,2.7640633637698016
622,2023/06/06 14:25:23,9661.6885,5850.0017,1,5,0,0,0,0,-2.750183,3.713493,-10.212785319219,2.950061e-7,4.466532,1.23977e-6,17.33881,4.466532,38.1754871794872,,-7.381123e-5,,,,,,,,,,,,,27.7578337563603,-0.300319389224968,26.9373252232067,-0.622986837705976,26.3488892396476,-0.924748895433601,14:25:23,2023/06/06,9.61,4.51,14.12,2.6916258411330753
623,2023/06/06 14:25:33,9671.6874,5860.0006,1,5,0,0,0,0,-2.750183,3.713329,-10.212334289207,2.950061e-7,4.474171,1.23977e-6,17.36717,4.474171,38.2407777777778,,,,,0.06254739,,,,,,,,,,27.90898,0.5660645,27.14548,0.5182981,26.53556,0.3495557,14:25:33,2023/06/06,9.55,4.42,13.96,2.661125831601823
627,2023/06/06 14:26:13,9711.6878,5900.001,1,5,0,0,0,0,-2.750038,3.710887,-10.205080263706,2.950061e-7,4.504723,1.23977e-6,17.48059,4.504723,38.501905982906,,-7.526637e-5,,,,,,,,,,,,,27.95317,0.4214584,27.23233,0.3176056,26.70741,0.1705151,14:26:13,2023/06/06,9.13,4.26,13.39,2.552469547646734
628,2023/06/06 14:26:23,9721.6872,5910.0004,1,5,0,0,0,0,-2.750183,3.710282,-10.203954481606,2.950061e-7,4.512357,1.23977e-6,17.50891,4.512357,38.5671538461538,,-9.604194e-5,,,,,,,,,,,,,27.80564,0.4884804,27.32593,0.6002212,27.00641,0.6213937,14:26:23,2023/06/06,9.04,4.26,13.3,2.5353132922854043
633,2023/06/06 14:27:13,9771.6886,5960.0018,1,5,0,0,0,0,-2.750931,3.70739,-10.19877408009,2.950061e-7,4.550554,1.23977e-6,17.65059,4.550554,38.8936239316239,,-8.147888e-5,,,,,,,,,,,,,27.4288293771205,-0.436878765023811,26.9559294751513,-0.268483410969674,26.6582569962503,-0.0490062811631187,14:27:13,2023/06/06,8.59,4.16,12.76,2.4323757601174254
634,2023/06/06 14:27:23,9781.6878,5970.001,1,5,0,0,0,0,-2.751198,3.707218,-10.199290747164,2.950061e-7,4.558196,1.23977e-6,17.67892,4.558196,38.9589401709402,,-9.127556e-5,,,,,,,,,,,,,27.99753,0.2231043,27.25545,-0.168528,26.68088,-0.5629327,14:27:23,2023/06/06,8.4,4.16,12.57,2.3961569987990625
637,2023/06/06 14:27:53,9811.6883,6000.0015,1,5,0,0,0,0,-2.750816,3.705144,-10.192169397504,2.950061e-7,4.581118,1.23977e-6,17.76387,4.581118,39.1548547008547,,-5.108631e-5,,13.37986,,,,,,,,,,,28.10172,0.4732995,27.4591,0.09216048,26.8985,-0.2717979,14:27:53,2023/06/06,8.18,4.0,12.19,2.3237194761623363
638,2023/06/06 14:28:03,9821.6882,6010.0014,1,5,0,0,0,0,-2.75119,3.704582,-10.19200895258,2.950061e-7,4.58876,1.23977e-6,17.79218,4.58876,39.2201709401709,,-5.745026e-5,,,,,,,,,,,,,28.0901471341624,0.717484893326726,27.3269018041729,0.648736871543097,26.6884538674501,0.549828717264487,14:28:03,2023/06/06,8.09,4.0,12.09,2.3046569702053032
641,2023/06/06 14:28:33,9851.6881,6040.0013,1,5,0,0,0,0,-2.750923,3.703068,-10.186854931764,2.950061e-7,4.611681,1.23977e-6,17.87708,4.611681,39.4160769230769,,-7.017425e-5,,,,,,,,,,,,,27.8509126983894,-0.332119165406466,27.4067137296561,0.04477882804928,27.087067449515,0.503788146167779,14:28:33,2023/06/06,7.8,3.91,11.71,2.232219447568578
642,2023/06/06 14:28:43,9861.6882,6050.0014,1,5,0,0,0,0,-2.750618,3.702207,-10.183357213926,2.950061e-7,4.619322,1.23977e-6,17.90536,4.619322,39.4813846153846,,,,,,,,,,,,,,,27.54332,-0.3162365,27.1202,-0.08307055,26.77974,0.1560011,14:28:43,2023/06/06,7.67,3.88,11.55,2.201719438037325
645,2023/06/06 14:29:13,9891.6877,6080.0009,1,5,0,0,0,0,-2.750923,3.700674,-10.180269222102,2.950061e-7,4.642242,1.23977e-6,17.99021,4.642242,39.6772820512821,,-8.658177e-5,,,,,,,,,,,,,28.1308931752654,0.345889478850313,27.4528367052067,0.131975529331703,26.8568121280904,-0.0677824795474892,14:29:13,2023/06/06,7.39,3.72,11.1,2.115938161230676
646,2023/06/06 14:29:23,9901.6869,6090.0001,1,5,0,0,0,0,-2.750702,3.69972,-10.17682720344,2.950061e-7,4.649879,1.23977e-6,18.01847,4.649879,39.7425555555556,,-0.0001318184,,13.7639,,,,,,,,,,,27.4918227629559,-0.155055137415735,26.933757771097,0.227701367178738,26.5226647716225,0.699401956618335,14:29:23,2023/06/06,7.29,3.65,10.95,2.087344402295126
647,2023/06/06 14:29:33,9911.6876,6100.0008,1,5,0,0,0,0,-2.750679,3.699589,-10.176381770931,2.950061e-7,4.65752,1.23977e-6,18.04674,4.65752,39.8078632478632,,-3.212156e-5,,,,,,,,,,,,,28.0608281431898,0.592279801025875,27.3188282254331,0.523842201159864,26.6803964133949,0.415788159063737,14:29:33,2023/06/06,7.2,3.69,10.88,2.074000648125203
650,2023/06/06 14:30:03,9941.6874,6130.0006,1,5,0,0,0,0,-2.751038,3.69738,-10.17163288044,2.950061e-7,4.680442,1.23977e-6,18.13152,4.680442,40.0037777777778,,,,,,,,,,,,,,,28.0396661210708,0.712911554426001,27.2621585480808,0.476918701558908,26.6024948219996,0.138567712423037,14:30:03,2023/06/06,6.94,3.56,10.5,2.001563125488477
651,2023/06/06 14:30:13,9951.6889,6140.0021,1,5,0,0,0,0,-2.751198,3.697237,-10.171831039926,2.950061e-7,4.688083,1.23977e-6,18.15977,4.688083,40.0690854700855,,-4.583149e-5,,,,,,,,,,,,,28.0090754064273,0.347234113779198,27.5224301803479,0.383138212673456,27.0538538344319,0.343438809403662,14:30:13,2023/06/06,6.88,3.56,10.44,1.990125621914257
654,2023/06/06 14:30:43,9981.6892,6170.0024,1,5,0,0,0,0,-2.750816,3.695281,-10.165038099296,2.950061e-7,4.711003,1.23977e-6,18.24448,4.711003,40.2649829059829,,-0.0002211572,,,,,,,,,,,,,28.16459,0.3976514,27.56461,0.3038408,26.97555,0.1392377,14:30:43,2023/06/06,6.62,3.46,10.09,1.9234068510646412
655,2023/06/06 14:30:53,9991.6886,6180.0018,1,5,0,0,0,0,-2.750832,3.694609,-10.163248664688,2.950061e-7,4.718644,1.23977e-6,18.27272,4.718644,40.3302905982906,,-8.261453e-5,,12.35686,,,,,,,,,,,27.7773800472586,0.581534215672713,27.4111782159285,0.685719068504196,27.0561057617769,0.636730225658188,14:30:53,2023/06/06,6.53,3.43,9.96,1.898625593320498
659,2023/06/06 14:31:33,10031.6885,6220.0017,1,5,0,0,0,0,-2.751289,3.691422,-10.156168742958,2.950061e-7,4.749207,1.23977e-6,18.38558,4.749207,40.5915128205128,,,,,,,,,,,,,,,28.04897,0.1317527,27.56945,0.5765375,26.53293,-0.3849588,14:31:33,2023/06/06,6.15,3.34,9.48,1.8071255647267392
663,2023/06/06 14:32:13,10071.6871,6260.0003,1,5,0,0,0,0,-2.750961,3.688041,-10.145656957401,2.950061e-7,4.779765,1.23977e-6,18.49833,4.779765,40.8526923076923,,-6.811338e-5,,,,,,,,,,,,,28.1140251509858,0.329880069718947,26.926658822126,-0.373483768301925,26.331137347788,-0.0239040310483644,14:32:13,2023/06/06,5.83,3.21,9.04,1.7232505385157932
664,2023/06/06 14:32:23,10081.6882,6270.0014,1,5,0,0,0,0,-2.750626,3.687046,-10.141684590796,2.950061e-7,4.787407,1.23977e-6,18.52652,4.787407,40.9180085470085,,-8.960203e-5,,,,,,,,,,,,,27.70771,-0.7273433,27.18351,-0.4117121,26.85004,-0.06252328,14:32:23,2023/06/06,5.8,3.15,8.94,1.7041880325587602
667,2023/06/06 14:32:53,10111.687,6300.0002,1,5,0,0,0,0,-2.751083,3.684302,-10.135820599066,2.950061e-7,4.810326,1.23977e-6,18.61099,4.810326,41.1138974358974,,-5.622865e-5,,8.414009,,,,,,,,,,,28.08918,0.4281076,27.0776,-0.09203671,26.45356,-0.464699,14:32:53,2023/06/06,5.58,3.11,8.69,1.6565317676661775
668,2023/06/06 14:33:03,10121.6887,6310.0019,1,5,0,0,0,0,-2.750969,3.683545,-10.133318105105,2.950061e-7,4.817968,1.23977e-6,18.63914,4.817968,41.1792136752137,,-6.048866e-5,,,0.1134968,,,,,,,,,,28.1215969659245,-0.328387594386324,26.9688521767709,-0.174631857585251,26.5151532690597,4.23953050380232e-5,14:33:03,2023/06/06,5.51,3.08,8.59,1.6374692617091444
671,2023/06/06 14:33:33,10151.6873,6340.0005,1,5,0,0,0,0,-2.750534,3.680235,-10.12261149549,2.950061e-7,4.840885,1.23977e-6,18.72352,4.840885,41.3750854700855,,-6.164363e-5,,,,,,,,,,,,,28.0364621023993,0.0377174214521785,27.2092715064019,-0.212443539284599,26.5283796990049,-0.402657955494694,14:33:33,2023/06/06,5.29,2.99,8.28,1.5783754932423417
672,2023/06/06 14:33:43,10161.6873,6350.0005,1,5,0,0,0,0,-2.750267,3.679664,-10.120058470288,2.950061e-7,4.848526,1.23977e-6,18.75164,4.848526,41.4403931623932,,-9.774673e-5,,8.43847,,,,,,,,,,,27.60222,0.4263788,27.14365,0.7281184,26.80315,0.9591254,14:33:43,2023/06/06,5.26,2.99,8.25,1.572656741455232
673,2023/06/06 14:33:53,10171.6869,6360.0001,1,5,0,0,0,0,-2.750145,3.678856,-10.11738743412,2.950061e-7,4.856166,1.23977e-6,18.77975,4.856166,41.5056923076923,,,,,,,,,,,,,,,27.91783,0.4319379,27.14015,0.04480369,26.44512,-0.3848816,14:33:53,2023/06/06,5.23,2.96,8.18,1.5593129872853084
676,2023/06/06 14:34:23,10201.6887,6390.0019,1,5,0,0,0,0,-2.750381,3.677237,-10.113802777297,2.950061e-7,4.879084,1.23977e-6,18.86405,4.879084,41.7015726495726,,-2.674843e-5,,,,,,,,,,,,,27.7866124386553,0.245886243764905,27.0087547746216,-0.224460375520755,26.3422070423444,-0.708417704143606,14:34:23,2023/06/06,5.0,2.89,7.9,1.5059379706056162
677,2023/06/06 14:34:33,10211.6872,6400.0004,1,5,0,0,0,0,-2.750191,3.677199,-10.112999595009,2.950061e-7,4.886719,1.23977e-6,18.89212,4.886719,41.7668290598291,,-5.018299e-5,,,,,,,,,,,,,27.80837,-0.1647201,27.07314,-0.3352127,26.36398,-0.5403661,14:34:33,2023/06/06,4.91,2.89,7.8,1.4868754646485827
680,2023/06/06 14:35:03,10241.6875,6430.0007,1,5,0,0,0,0,-2.750397,3.675829,-10.109989054113,2.950061e-7,4.909635,1.23977e-6,18.97637,4.909635,41.9626923076923,,-0.0001031977,,,0.0,,,,,,,,,,27.5942287388521,-0.426888486262033,27.0433552208277,-0.257740160690718,26.6391967301385,-0.0617963569055441,14:35:03,2023/06/06,4.72,2.8,7.51,1.4315941973731867
681,2023/06/06 14:35:13,10251.6881,6440.0013,1,5,0,0,0,0,-2.750343,3.67528,-10.10828062104,2.950061e-7,4.917274,1.23977e-6,19.00445,4.917274,42.0279829059829,,-1.73052e-5,,,,,,,,,,,,,27.89618,0.4322384,27.43073,0.586816,27.0898,0.7048288,14:35:13,2023/06/06,4.65,2.77,7.42,1.4144379420118571
684,2023/06/06 14:35:43,10281.6877,6470.0009,1,5,0,0,0,0,-2.750793,3.674253,-10.107109432629,2.950061e-7,4.940192,1.23977e-6,19.08867,4.940192,42.2238632478633,,-9.323789e-5,,,,,,,,,,,,,27.63028,-0.3011828,27.10074,0.1020436,26.69651,0.5114444,14:35:43,2023/06/06,4.46,2.77,7.23,1.378219180693494
685,2023/06/06 14:35:53,10291.688,6480.0012,1,5,0,0,0,0,-2.75106,3.674324,-10.10828578344,2.950061e-7,4.947831,1.23977e-6,19.11674,4.947831,42.2891538461538,,-3.097756e-5,,,,,,,,,,,,,28.0467525797839,-0.195699524678352,27.5743246405164,0.232753236366501,27.1198573694365,0.573626611701786,14:35:53,2023/06/06,4.37,2.73,7.1,1.353437922949351
689,2023/06/06 14:36:33,10331.6887,6520.0019,1,5,0,0,0,0,-2.75032,3.672613,-10.10086098616,2.950061e-7,4.978385,1.23977e-6,19.22898,4.978385,42.5502991452991,,-2.252009e-5,,,,,,,,,,,,,27.79554,-0.07357281,27.37259,0.1862901,27.053,0.4418316,14:36:33,2023/06/06,4.18,2.64,6.82,1.3000629062696585
692,2023/06/06 14:37:03,10361.6874,6550.0006,1,5,0,0,0,0,-2.75045,3.6718,-10.09910231,2.950061e-7,5.001303,1.23977e-6,19.31314,5.001303,42.7461794871795,,-2.437903e-5,,,,,,,,,,,,,28.16722,0.3688966,27.52468,0.401213,26.92857,0.3614973,14:37:03,2023/06/06,4.05,2.61,6.66,1.2695628967384054
693,2023/06/06 14:37:13,10371.6882,6560.0014,1,5,0,0,0,0,-2.750732,3.671692,-10.099840678544,2.950061e-7,5.008942,1.23977e-6,19.34119,5.008942,42.8114700854701,,-3.567715e-5,,,,,,,,,,,,,28.16411,0.4378814,27.60668,0.3084555,27.0034,0.1246077,14:37:13,2023/06/06,3.99,2.57,6.56,1.250500390781372
694,2023/06/06 14:37:23,10381.6885,6570.0017,1,5,0,0,0,0,-2.750473,3.671192,-10.097514473816,2.950061e-7,5.016577,1.23977e-6,19.36922,5.016577,42.8767264957265,,-1.888793e-5,,0.0,,,,,,,,,,,27.9745368840776,-0.379488907583464,27.5517030491427,0.0435556361966782,27.1255957782009,0.400216982473285,14:37:23,2023/06/06,3.95,2.57,6.53,1.2447816389942623
697,2023/06/06 14:37:53,10411.6869,6600.0001,1,5,0,0,0,0,-2.750359,3.670267,-10.094551875853,2.950061e-7,5.039495,1.23977e-6,19.45335,5.039495,43.0726068376068,,,,,,,,,,,,,,,27.64408,-0.2319157,27.12166,-0.4319664,26.68195,-0.5530074,14:37:53,2023/06/06,3.8,2.48,6.28,1.1971253741016796
698,2023/06/06 14:38:03,10421.687,6610.0002,1,5,0,0,0,0,-2.750229,3.669899,-10.093062656871,2.950061e-7,5.047131,1.23977e-6,19.48137,5.047131,43.1378717948718,,-1.770234e-5,,,,,,,,,,,,,27.7029661012084,-0.234970717874657,27.0386074741937,-0.380242477521147,26.4713499148177,-0.450525652969606,14:38:03,2023/06/06,3.76,2.48,6.24,1.1895003717188664
701,2023/06/06 14:38:33,10451.6872,6640.0004,1,5,0,0,0,0,-2.750374,3.668279,-10.089139186346,2.950061e-7,5.070049,1.23977e-6,19.56547,5.070049,43.3337521367521,,-1.252526e-5,,,,,,,,,,,,,27.5903506097981,-0.430238732674096,27.0820759038682,-0.341515180412034,26.6778685970185,-0.20156285526497,14:38:33,2023/06/06,3.57,2.42,5.99,1.1418441068262835
